Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Austria,Price / Austria,Compare At Price / Austria,Included / Belgium,Price / Belgium,Compare At Price / Belgium,Included / Canada,Price / Canada,Compare At Price / Canada,Included / China,Price / China,Compare At Price / China,Included / Denmark,Price / Denmark,Compare At Price / Denmark,Included / France,Price / France,Compare At Price / France,Included / Germany,Price / Germany,Compare At Price / Germany,Included / Hong Kong SAR,Price / Hong Kong SAR,Compare At Price / Hong Kong SAR,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / Ireland,Price / Ireland,Compare At Price / Ireland,Included / Israel,Price / Israel,Compare At Price / Israel,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Japan,Price / Japan,Compare At Price / Japan,Included / Lebanon,Price / Lebanon,Compare At Price / Lebanon,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Included / Netherlands,Price / Netherlands,Compare At Price / Netherlands,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Norway,Price / Norway,Compare At Price / Norway,Included / Saudi Arabia,Price / Saudi Arabia,Compare At Price / Saudi Arabia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / South Korea,Price / South Korea,Compare At Price / South Korea,Included / Spain,Price / Spain,Compare At Price / Spain,Included / Sweden,Price / Sweden,Compare At Price / Sweden,Included / Switzerland,Price / Switzerland,Compare At Price / Switzerland,Included / Taiwan,Price / Taiwan,Compare At Price / Taiwan,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
mineb-full-size-graphic-short-sleeve-tee-shirt,mineB Full Size Graphic Short Sleeve Tee Shirt,"<p>This Graphic Short Sleeve Tee Shirt is the perfect addition to your wardrobe. Simple and stylish, it features a round neck, short sleeves and a graphic print. This must-have piece will be a favorite in no time!</p><ul>
<li>Sizing category: Full size run</li>
<li>Picture style: Studio</li>
<li>Pattern type: Graphic</li>
<li>Style: Casual</li>
<li>Features: Basic style</li>
<li>Neckline: Round neck</li>
<li>Length: Regular</li>
<li>Sleeve length: Short sleeves</li>
<li>Sleeve type: Regular sleeves</li>
<li>Material: 100% cotton</li>
<li>Stretch: Slightly stretchy</li>
<li>Sheer: No</li>
<li>Body: Not lined</li>
<li>Care instructions: Hand wash cold. Do not tumble dry.</li>
<li>Made in Mexico</li>
<li>The model is wearing a size Small.</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">S: bust 37 in, length 27 in, shoulder 14.5 in, sleeve 7.5 in</p><p style=""padding-left: 40px;"">M: bust 39 in, length 28 in, shoulder 15.5 in, sleeve 8 in</p><p style=""padding-left: 40px;"">L: bust 42 in, length 29 in, shoulder 16.5 in, sleeve 8.5 in</p><p style=""padding-left: 40px;"">1XL: bust 45 in, length 30 in, shoulder 17 in, sleeve 9 in</p><p style=""padding-left: 40px;"">2XL: bust 48 in, length 30.5 in, shoulder 18 in, sleeve 9.5 in</p><p style=""padding-left: 40px;"">3XL: bust 51 in, length 31 in, shoulder 19 in, sleeve 10 in</p><p>mineB is a wholesale clothing brand based in the heart of Los Angeles California. Our unique and trendy graphics are meticulously placed on comfortable yet stylish apparel. We thrive to produce stylish and unique graphics that all will adore.</p>",Trendsi,,"","mineB, Ship from USA, Shipping Delay 02/03/2023 - 02/06/2023, ShippingDelay 02/03/2023 - 02/06/2023",false,Color,Ivory,Size,S,,,'100101526903279,142.019771047,shopify,deny,manual,29.00,,true,true,'100101526903279,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1d28f3061b524bdda3474c4d55abb590-Max.jpg?v=1674693441,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1d28f3061b524bdda3474c4d55abb590-Max.jpg?v=1674693441,lb,,15.12,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
mineb-full-size-graphic-short-sleeve-tee-shirt,,,,,,,,,Ivory,,M,,,'100101526907750,142.019771047,shopify,deny,manual,29.00,,true,true,'100101526907750,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/79292a76ea29457786bc0ade889d3d5f-Max.jpg?v=1674693441,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1d28f3061b524bdda3474c4d55abb590-Max.jpg?v=1674693441,lb,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mineb-full-size-graphic-short-sleeve-tee-shirt,,,,,,,,,Ivory,,L,,,'100101526904971,142.019771047,shopify,deny,manual,29.00,,true,true,'100101526904971,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/22ba89236fca4b1caa1bc173ecb6407e-Max.jpg?v=1674693451,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1d28f3061b524bdda3474c4d55abb590-Max.jpg?v=1674693441,lb,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mineb-full-size-graphic-short-sleeve-tee-shirt,,,,,,,,,Ivory,,1XL,,,'100101526909288,142.019771047,shopify,deny,manual,29.00,,true,true,'100101526909288,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/43bcceb2dbde419897b8b9bf097060bd-Max.jpg?v=1674693451,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1d28f3061b524bdda3474c4d55abb590-Max.jpg?v=1674693441,lb,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mineb-full-size-graphic-short-sleeve-tee-shirt,,,,,,,,,Ivory,,2XL,,,'100101526904783,142.019771047,shopify,deny,manual,29.00,,true,true,'100101526904783,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6460328233c0451e8ccc3c65a9253698-Max.jpg?v=1674693451,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1d28f3061b524bdda3474c4d55abb590-Max.jpg?v=1674693441,lb,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mineb-full-size-graphic-short-sleeve-tee-shirt,,,,,,,,,Ivory,,3XL,,,'100101526908187,142.019771047,shopify,deny,manual,29.00,,true,true,'100101526908187,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/169544e72f12452ebfab86247c37b323-Max.jpg?v=1674693451,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1d28f3061b524bdda3474c4d55abb590-Max.jpg?v=1674693441,lb,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,White Birch Full Size Floral Ruffled V-Neck Romper,"<p>Not only will this romper make you look stylish, but it's also comfortable. Wear it to go out with friends or on a trip to the park.</p><ul>
<li>Sizing category: Full size run</li>
<li>Picture style: Studio</li>
<li>Pattern type: Floral</li>
<li>Style: Girl next door, vacation</li>
<li>Features: Ruffle</li>
<li>Neckline: V-neck</li>
<li>Length: Short</li>
<li>Sleeve length: Three-quarter sleeves</li>
<li>Sleeve type: Balloon Sleeves</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Self: 100% polyester</p><p style=""padding-left: 40px;"">Lining: 100% polyester</p><ul>
<li>Stretch: No stretch</li>
<li>Sheer: Semi-sheer</li>
<li>Body: Lined</li>
<li>Care instructions: Machine wash cold. Tumble dry low.</li>
<li>Imported</li>
<li>Models are wearing sizes S and 1X.</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">S: bust 32 in, length 33 in</p><p style=""padding-left: 40px;"">M: bust 34 in, length 34 in</p><p style=""padding-left: 40px;"">L: bust 36 in, length 34.5 in</p><p style=""padding-left: 40px;"">XL: bust 38 in, length 35 in</p><p style=""padding-left: 40px;"">1X: bust 42 in, length 37.5 in</p><p style=""padding-left: 40px;"">2X: bust 46 in, length 38 in</p><p style=""padding-left: 40px;"">3X: bust 48 in, length 40 in</p><p>White Birch is a women's clothing line, founded and based in downtown LA. Their customers are at the heart of their company, with styles designed with them in mind.</p>",Trendsi,,"","Clearance 5.3, Ship from USA, White Birch",true,Color,Multi,Size,S,,,'100101122294211,283.132357354,shopify,deny,manual,50.00,,true,true,'100101122294211,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,lb,,25.52,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,Multi,,M,,,'100101122294222,283.132357354,shopify,deny,manual,50.00,,true,true,'100101122294222,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d3ae128628934136b6bea3c550a8a00a-Max.jpg?v=1674693428,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,lb,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,Multi,,L,,,'100101122291358,283.132357354,shopify,deny,manual,50.00,,true,true,'100101122291358,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/fffe97a03acd4cd68252fa2fe436331d-Max.jpg?v=1674693449,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,lb,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,Multi,,XL,,,'100101122296768,283.132357354,shopify,deny,manual,50.00,,true,true,'100101122296768,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/cd2d468b89ff487398450da781674593-Max.jpg?v=1674693449,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,lb,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,Multi,,1X,,,'100101122291611,283.132357354,shopify,deny,manual,50.00,,true,true,'100101122291611,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/88c411abc88042e594a558d61b7edbcf-Max.jpg?v=1674693449,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,lb,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,Multi,,2X,,,'100101122290085,283.132357354,shopify,deny,manual,50.00,,true,true,'100101122290085,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/bd64a5f0d23f4ffca9dd3584378bda95-Max.jpg?v=1674693449,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,lb,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,Multi,,3X,,,'100101122296592,283.132357354,shopify,deny,manual,50.00,,true,true,'100101122296592,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d69d1c7d490a4fa3a63897305fcc93b5-Max.jpg?v=1674693449,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d2aabe63cc3646aca20997dc99e7cc2b-Max.jpg?v=1674693428,lb,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/5c49c8632c9249a68a58e1092777b83d-Max.jpg?v=1674693449,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/26129e7982804e9983f66ad95cc0a678-Max.jpg?v=1674693449,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/5317e120fab24981a45cfe5262d68d56-Max.jpg?v=1674693449,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-birch-full-size-floral-ruffled-v-neck-romper,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/07f7998c410e4b19b8edbd0e51bd4ad8-Max.jpg?v=1674693449,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rae-mode-full-size-printed-high-rise-yoga-leggings,Rae Mode Full Size Printed High-Rise Yoga Leggings,"<p>These high-rise leggings are made of a breathable fabric with a little stretch to them, so they feel great on your skin. The print is subtle enough and will add some fashion element to your workout.</p><ul>
<li>Sizing category: Full size run</li>
<li>Picture style: Studio</li>
<li>Features: Soft</li>
<li>Pattern type: Printed</li>
<li>Material: 82% poly microfiber, 18% spandex</li>
<li>Stretch: Moderate stretch</li>
<li>Sheer: No</li>
<li>Body: Not lined</li>
<li>Care instructions: Machine wash cold. Tumble dry low.</li>
<li>Made in Vietnam</li>
<li>The model is wearing a size Small.</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">S: hip 28 in, rise 10 in, inseam 25 in, waist 23 in</p><p style=""padding-left: 40px;"">M: hip 30 in, rise 10 in, inseam 25.5 in, waist 25 in</p><p style=""padding-left: 40px;"">L: hip 31 in, rise 11 in, inseam 25.5 in, waist 28 in</p><p style=""padding-left: 40px;"">1X: hip 34 in, rise 11 in, inseam 26 in, waist 30 in</p><p style=""padding-left: 40px;"">2X: hip 36 in, rise 11.5 in, inseam 26 in, waist 32 in</p><p style=""padding-left: 40px;"">3X: hip 38 in, rise 11.5 in, inseam 26 in, waist 35 in</p><p>Rae Mode is a Young Contemporary supplier, who takes pride in their creativity, loyalty, and originality that they implement into each of their designs.</p>",Trendsi,,"","Clearance 5.3, Rae Mode, Ship from USA",true,Color,Vintage Denim/Silver,Size,S,,,'101000301080017,227.159058896,shopify,deny,manual,19.00,,true,true,'101000301080017,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6cc45cb266104f818f2a732e8f1b4d68-Max.jpg?v=1674693417,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6cc45cb266104f818f2a732e8f1b4d68-Max.jpg?v=1674693417,lb,,10.14,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
rae-mode-full-size-printed-high-rise-yoga-leggings,,,,,,,,,Vintage Denim/Silver,,M,,,'101000301089574,227.159058896,shopify,deny,manual,19.00,,true,true,'101000301089574,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/fa342ea2d99d490e8ff9885bb2810a02-Max.jpg?v=1674693417,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6cc45cb266104f818f2a732e8f1b4d68-Max.jpg?v=1674693417,lb,,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rae-mode-full-size-printed-high-rise-yoga-leggings,,,,,,,,,Vintage Denim/Silver,,L,,,'101000301084646,227.159058896,shopify,deny,manual,19.00,,true,true,'101000301084646,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/86858dc514ca423b9af12f4c27cfc765-Max.jpg?v=1674693426,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6cc45cb266104f818f2a732e8f1b4d68-Max.jpg?v=1674693417,lb,,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rae-mode-full-size-printed-high-rise-yoga-leggings,,,,,,,,,Vintage Denim/Silver,,1X,,,'101000301086651,227.159058896,shopify,deny,manual,19.00,,true,true,'101000301086651,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/49239c43a4d94955954b1c45235538d2-Max.jpg?v=1674693426,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6cc45cb266104f818f2a732e8f1b4d68-Max.jpg?v=1674693417,lb,,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rae-mode-full-size-printed-high-rise-yoga-leggings,,,,,,,,,Vintage Denim/Silver,,2X,,,'101000301089281,227.159058896,shopify,deny,manual,19.00,,true,true,'101000301089281,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dd00537b7bb447e5838a75615914af8b-Max.jpg?v=1674693426,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6cc45cb266104f818f2a732e8f1b4d68-Max.jpg?v=1674693417,lb,,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rae-mode-full-size-printed-high-rise-yoga-leggings,,,,,,,,,Vintage Denim/Silver,,3X,,,'101000301083232,227.159058896,shopify,deny,manual,19.00,,true,true,'101000301083232,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/0cecee33378d41b7851bd453030ddbf2-Max.jpg?v=1674693426,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6cc45cb266104f818f2a732e8f1b4d68-Max.jpg?v=1674693417,lb,,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
judy-blue-full-size-distressed-raw-hem-cropped-jeans,Judy Blue Full Size Distressed Raw Hem Cropped Jeans,"<p>This pair of distressed raw-hem cropped jeans is a must-have in your closet. These jeans will be sure to keep you comfortable all day long with their moderate stretch. In a cropped length, they're perfect for showing off your favorite sandals or heels, but can easily be worn with boots too!</p><p>Style #: 88512</p><p>Judy Blue M.A.P. for this item: $64</p><ul>
<li>Sizing category: Full size run</li>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Style: Casual, chic</li>
<li>Features: Distressed, raw hem</li>
<li>Length: Cropped</li>
<li>Material: 92% cotton, 7% polyester,1% spandex</li>
<li>Stretch: Moderate stretch</li>
<li>Sheer: No</li>
<li>Body: Not lined</li>
<li>Care instructions: Machine wash cold. Tumble dry low.</li>
<li>Imported</li>
<li><div>The models are wearing size 3(26) and 14W.</div></li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">0(24): hip 29 in, rise 9 in, inseam 28 in, waist 22 in</p><p style=""padding-left: 40px;"">1(25): hip 30 in, rise 9.5 in, inseam 28 in, waist 23 in</p><p style=""padding-left: 40px;"">3(26): hip 31 in, rise 9.5 in, inseam 25 in, waist 24 in</p><p style=""padding-left: 40px;"">5(27): hip 32 in, rise 9.5 in, inseam 25 in, waist 26 in</p><p style=""padding-left: 40px;"">7(28): hip 33 in, rise 10 in, inseam 25 in, waist 27 in</p><p style=""padding-left: 40px;"">9(29): hip 34 in, rise 10 in, inseam 25 in, waist 28 in</p><p style=""padding-left: 40px;"">11(30): hip 35 in, rise 10 in, inseam 25 in, waist 29 in</p><p style=""padding-left: 40px;"">13(31): hip 36 in, rise 10.5 in, inseam 25 in, waist 30 in</p><p style=""padding-left: 40px;"">15(32): hip 38 in, rise 10.5 in, inseam 25 in, waist 31 in</p><p style=""padding-left: 40px;"">14W: hip 41 in, rise 11 in, inseam 25 in, waist 32 in</p><p style=""padding-left: 40px;"">16W: hip 42 in, rise 11 in, inseam 25 in, waist 33 in</p><p style=""padding-left: 40px;"">18W: hip 45 in, rise 11.5 in, inseam 25 in, waist 34 in</p><p style=""padding-left: 40px;"">20W: hip 46 in, rise 12 in, inseam 25 in, waist 35 in</p><p style=""padding-left: 40px;"">22W: hip 49 in, rise 12 in, inseam 25 in, waist 37 in</p><p style=""padding-left: 40px;"">24W: hip 51 in, rise 12.5 in, inseam 25 in, waist 40 in</p><p>Since 1999, Judy Blue's mission has been to create and provide denim to all types of denim connoisseurs. They pride themselves on their unique techniques, curve-flattering fit, and high quality. Every pair of Judy Blue's is made with love and exceptional craftsmanship. Judy Blue dominates the denim world with a passion for creating jeans that are fashionable and comfortable.</p>",Trendsi,,"","Clearance 0921, Judy Blue, Ship from USA",false,Color,Medium,Size,0(24),,,'100100227928845,539.139890982,shopify,deny,manual,64.00,,true,true,'100100227928845,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/29021c7a09d04d11b3a465e8ea1343cd-Max.jpg?v=1674693383,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/29021c7a09d04d11b3a465e8ea1343cd-Max.jpg?v=1674693383,lb,,27.00,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
judy-blue-full-size-distressed-raw-hem-cropped-jeans,,,,,,,,,Medium,,1(25),,,'100100227923471,539.139890982,shopify,deny,manual,64.00,,true,true,'100100227923471,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/062596bce26a45baa9ed92082b01043f-Max.jpg?v=1674693383,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/29021c7a09d04d11b3a465e8ea1343cd-Max.jpg?v=1674693383,lb,,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
judy-blue-full-size-distressed-raw-hem-cropped-jeans,,,,,,,,,Medium,,3(26),,,'100100227921926,539.139890982,shopify,deny,manual,64.00,,true,true,'100100227921926,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/eed7469ff27b43b09b453d2a54095124-Max.jpg?v=1674693428,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/29021c7a09d04d11b3a465e8ea1343cd-Max.jpg?v=1674693383,lb,,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
judy-blue-full-size-distressed-raw-hem-cropped-jeans,,,,,,,,,Medium,,5(27),,,'100100227920304,539.139890982,shopify,deny,manual,64.00,,true,true,'100100227920304,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/556e984ae8074e69b4f501d8b83c47d8-Max.jpg?v=1674693428,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/29021c7a09d04d11b3a465e8ea1343cd-Max.jpg?v=1674693383,lb,,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
judy-blue-full-size-distressed-raw-hem-cropped-jeans,,,,,,,,,Medium,,7(28),,,'100100227929419,539.139890982,shopify,deny,manual,64.00,,true,true,'100100227929419,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/8b881d994a644dfdb442f80b86a38bcc-Max.jpg?v=1674693428,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/29021c7a09d04d11b3a465e8ea1343cd-Max.jpg?v=1674693383,lb,,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
